"","GC026126","GC026129","GC026123","GC026124","GC026127","GC026130"
"RP5-1073F15.1",0,0,0,0,0,0
"RP5-1073O3.2",0,0,0,0,0,0
"RP5-1074L1.1",1.88115911862127,0.861842721540591,4.45755389863489,0,0,1.26639722817684
"RP5-1074L1.4",13.1681138303489,8.61842721540591,12.4811509161777,31.465225269537,27.5433283861736,17.7295611944757
"RP5-1077B9.5",0,0,0,0,0,0
"RP5-1077H22.1",0,0,0,0,0,0
"RP5-1077H22.2",0,0,0,0,0,0
"RP5-1077I2.3",0.940579559310633,0,0,0,0,0
"RP5-1085F17.3",32.9202845758721,43.0921360770295,25.8538126120824,127.395790115686,67.4811545461253,60.7870669524883
"RP5-1085F17.4",0,0,0,0,0,0
"RP5-1086K13.1",5.6434773558638,5.17105632924354,1.78302155945396,3.06977807507678,8.26299851585208,12.6639722817684
"RP5-1086L22.1",0,0,0,0,0,0
"RP5-1087E8.2",0,0,0,0,0,0
"RP5-1087E8.3",0,0,0.891510779726979,0,0,0
"RP5-1091N2.9",0,0.861842721540591,0,5.37211163138437,1.37716641930868,0
"RP5-1092A11.2",0,0,0,0,0,0
"RP5-1092A11.5",0,0,0,0,0,0
"RP5-1092A3.4",6.58405691517443,4.30921360770295,8.02359701754281,16.8837794129223,9.64016493516076,18.9959584226526
"RP5-1092A3.5",0,0,0,0,0,0
"RP5-1092L12.2",0,0,0,0,0,0
"RP5-1093G23.1",0,0,0,0,0,0
"RP5-1096D14.3",0,0,0,0,0,0
"RP5-1096D14.6",3.76231823724253,1.72368544308118,5.34906467836187,5.37211163138437,2.75433283861736,0
"RP5-1096J16.1",1.88115911862127,0.861842721540591,0,0,0,0
"RP5-1097F14.1",0,0,0,0,0,0
"RP5-1097F14.3",0,0,0,0,0,0
"RP5-1097P24.1",0,0,0,0,0,0
"RP5-1098D14.1",0.940579559310633,0.861842721540591,0,0,0,0
"RP5-1099C19.2",0,0,0,0,0,0
"RP5-1099D15.1",0,0,0,0,0,3.79919168453052
"RP5-1099E6.3",0,0,0,0,0,0
"RP5-1100E15.4",0,0,0,0,0,0
"RP5-1100H13.3",0,0,0,0,0,0
"RP5-1100I6.1",0,0,0,0,0,0
"RP5-1101C3.1",0.940579559310633,1.72368544308118,4.45755389863489,3.06977807507678,0,0
"RP5-1102E8.3",0,0,0,0,0,0
"RP5-1103B4.3",0,0,0,0,0,0
"RP5-1103G7.10",0.940579559310633,0,0.891510779726979,0,0,0
"RP5-1106E3.1",0,0.861842721540591,0,0,0,0
"RP5-1106H14.1",0,0,0,0,0,0
"RP5-1107A17.2",0,0,0,0,0,0
"RP5-1107A17.3",0,0,0,0,1.37716641930868,2.53279445635368
"RP5-1107A17.4",1.88115911862127,0,1.78302155945396,0,1.37716641930868,2.53279445635368
"RP5-1108M17.5",0,0,0,0,0,0
"RP5-1110E20.1",0,0,0.891510779726979,0,0,0
"RP5-1111A8.3",0,0,0,0,0,0
"RP5-1112D6.4",4.70289779655316,5.17105632924354,3.56604311890791,13.8140013378455,8.26299851585208,5.06558891270736
"RP5-1112D6.7",0.940579559310633,0.861842721540591,0.891510779726979,2.30233355630759,0,0
"RP5-1112D6.8",4.70289779655316,5.17105632924354,1.78302155945396,4.60466711261517,12.3944977737781,7.59838336906103
"RP5-1113E3.3",3.76231823724253,3.44737088616236,4.45755389863489,0,5.50866567723472,6.33198614088419
"RP5-1114G22.1",0,0,0,0,0,0
"RP5-1114G22.2",0,0,0,0,0,0
"RP5-1115A15.1",0,2.58552816462177,1.78302155945396,7.67444518769195,5.50866567723472,3.79919168453052
"RP5-1115A15.2",0,0,0,0,0,0
"RP5-1116H23.1",0,0,0,0,0,0
"RP5-1116H23.3",0,1.72368544308118,1.78302155945396,3.83722259384598,0,0
"RP5-1116H23.4",0,1.72368544308118,0.891510779726979,3.83722259384598,0,0
"RP5-1116H23.5",0,0,0.891510779726979,0,0,0
"RP5-1116H23.6",0,0,0,0,0,0
"RP5-1118D24.2",0,0,0,0,0,0
"RP5-1119A7.10",0,0,0,4.60466711261517,0,0
"RP5-1119A7.11",0,0,0,0,0,0
"RP5-1119A7.14",1.88115911862127,0,0.891510779726979,1.53488903753839,2.75433283861736,3.79919168453052
"RP5-1119A7.17",0.940579559310633,0,0.891510779726979,0,1.37716641930868,0
"RP5-1119O21.2",0,0,0,0,0,0
"RP5-1120P11.1",35.742023253804,21.5460680385148,45.4670497660759,30.6977807507678,22.0346627089389,26.5943417917136
"RP5-1120P11.3",0,0,0,0,0,0
"RP5-1120P11.4",0.940579559310633,0.861842721540591,0,0,0,0
"RP5-1121A15.3",1.88115911862127,0,0,0,0,0
"RP5-1121E10.2",2.8217386779319,0.861842721540591,1.78302155945396,0,0,0
"RP5-1121H13.1",0,0,0.891510779726979,0,0,0
"RP5-1121H13.3",0,0,0,3.06977807507678,0,0
"RP5-1121H13.4",0,0,0,0,0,0
"RP5-1125A11.4",0,0,0,0,0,0
"RP5-1125A11.6",0.940579559310633,0.861842721540591,1.78302155945396,0,0,0
"RP5-1125A11.7",6.58405691517443,4.30921360770295,5.34906467836187,0,1.37716641930868,3.79919168453052
"RP5-1125M8.2",0,0,0,0,0,0
"RP5-1125M8.3",0,0,0,0,0,0
"RP5-1125N11.1",0,0,0,0,0,0
"RP5-1125N11.2",3.76231823724253,2.58552816462177,1.78302155945396,0,1.37716641930868,0
"RP5-1126H10.2",3.76231823724253,8.61842721540591,2.67453233918094,9.97677874399954,15.1488306123955,5.06558891270736
"RP5-1128N12.2",0,0,0,0,0,0
"RP5-1128N12.3",0,0,0,0,0,0
"RP5-1132H15.1",0,0,0,0,0,0
"RP5-1132H15.2",0,0,0,0,0,0
"RP5-1132H15.3",0.940579559310633,0,2.67453233918094,0,1.37716641930868,8.86478059723787
"RP5-1136A10.1",0,0,0,0,0,0
"RP5-1136G13.1",0,0,0,0,0,0
"RP5-1136G13.2",113.810126676587,104.282969306411,96.2831642105137,80.5816744707655,48.2008246758038,60.7870669524883
"RP5-1136G2.1",0,0,0,0,0,0
"RP5-1139B12.2",27.2768072200084,14.65132626619,17.8302155945396,14.5814458566147,8.26299851585208,7.59838336906103
"RP5-1139B12.3",17.871011626902,4.30921360770295,10.6981293567237,5.37211163138437,12.3944977737781,0
"RP5-1139B12.4",0,0,0,0,0,0
"RP5-1139I1.1",5.6434773558638,2.58552816462177,6.24057545808885,5.37211163138437,2.75433283861736,1.26639722817684
"RP5-1139I1.2",0,0,0,0,0,0
"RP5-1142A6.10",1.88115911862127,0,0,0,0,0
"RP5-1142A6.2",0.940579559310633,12.9276408231089,0.891510779726979,0,11.0173313544694,11.3975750535916
"RP5-1142A6.5",0,0,0,0,0,0
"RP5-1142A6.7",0,0,0.891510779726979,0,0,1.26639722817684
"RP5-1142A6.8",0,0,0,0,2.75433283861736,0
"RP5-1142A6.9",3.76231823724253,0,2.67453233918094,8.44188970646115,4.13149925792604,0
"RP5-1142J19.1",0,0,0,0,0,0
"RP5-1142J19.2",0,0,0,0,0,0
"RP5-1147A1.1",0,0,0,0,0,0
"RP5-1147A1.2",0,0,0,0,0,0
"RP5-1148A21.3",46.088398406221,24.9934389246771,69.5378408187043,29.9303362319986,28.9204948054823,45.5903002143662
"RP5-1153D9.5",1.88115911862127,0,0,3.83722259384598,0,0
"RP5-1154E9.7",0,0,0,0,0,0
"RP5-1154L15.1",0,0,0,0,0,0
"RP5-1154L15.2",0,0,0,0,0,0
"RP5-1155K23.4",0,0,0,0,0,0
"RP5-1157M23.2",4.70289779655316,14.65132626619,8.02359701754281,0,2.75433283861736,3.79919168453052
"RP5-1158E12.1",0,0,0,0,0,0
"RP5-1158E12.2",0,0,0,0,0,0
"RP5-1158E12.3",0,0,0,0,0,0
"RP5-1159O4.1",34.8014436944934,17.2368544308118,25.8538126120824,37.6047814196906,26.1661619668649,16.4631639662989
"RP5-1159O4.2",7.52463647448506,3.44737088616236,8.91510779726979,18.4186684504607,16.5259970317042,10.1311778254147
"RP5-1160K1.3",0,0,0,0,0,0
"RP5-1160K1.6",0,0,0.891510779726979,0,0,0
"RP5-1160K1.8",0,0,0,0,0,0
"RP5-1163L11.2",0,0,0,0,0,0
"RP5-1164C1.2",0,0,0,0,0,0
"RP5-1165K10.2",1.88115911862127,1.72368544308118,0.891510779726979,7.67444518769195,4.13149925792604,3.79919168453052
"RP5-1166A24.1",0,0,0,0,0,0
"RP5-1166F10.1",2.8217386779319,1.72368544308118,0,3.83722259384598,19.2803298703215,17.7295611944757
"RP5-1168A5.1",0,0,0,0,0,0
"RP5-1170D6.1",0,0,0,0,0,0
"RP5-1170K4.7",0,0,0,0,0,0
"RP5-1171I10.5",0,0,0,1.53488903753839,0,0
"RP5-1172A22.1",0,0.861842721540591,0,6.13955615015356,1.37716641930868,0
"RP5-1172N10.2",0,0,0,0,2.75433283861736,0
"RP5-1172N10.4",0,0,0,0,0,0
"RP5-1173A5.1",0,0,0,0,0,0
"RP5-1173I20.1",0,0,0,0,0,0
"RP5-1173P7.1",0,0,0,0,0,0
"RP5-1174J21.1",0,0,0,0,0,0
"RP5-1174J21.2",0,0,0,0,0,0
"RP5-1174N9.2",2.8217386779319,1.72368544308118,1.78302155945396,3.83722259384598,0,0
"RP5-1177I5.3",0.940579559310633,0,2.67453233918094,2.30233355630759,4.13149925792604,2.53279445635368
"RP5-1177M21.1",0,0,0,0,0,0
"RP5-1178H5.2",0,0,0,0,0,0
"RP5-1180C18.1",0,0,0,0,0,0
"RP5-1180D12.1",0.940579559310633,1.72368544308118,0.891510779726979,0,0,0
"RP5-1180E21.4",0.940579559310633,0.861842721540591,0.891510779726979,0.767444518769195,0,0
"RP5-1180E21.5",14.1086933896595,8.61842721540591,5.34906467836187,5.37211163138437,15.1488306123955,8.86478059723787
"RP5-1181K21.4",0.940579559310633,0.861842721540591,2.67453233918094,0.767444518769195,1.37716641930868,1.26639722817684
"RP5-1182A14.5",0,0,0,0,0,0
"RP5-1182A14.7",0,0,0,0,0,0
"RP5-1184F4.5",0,0,0,0,0,0
"RP5-1184F4.7",0,0,0,0.767444518769195,0,0
"RP5-1185H19.2",0.940579559310633,0,2.67453233918094,0,0,0
"RP5-1185I7.1",0,0,0,0,2.75433283861736,0
"RP5-1185K9.1",0,0,0,0,0,0
"RP5-1186N24.3",0,0,0,0,0,0
"RP5-1186P10.1",0,0,0,0,0,0
"RP5-1186P10.2",0.940579559310633,0,0.891510779726979,1.53488903753839,1.37716641930868,0
"RP5-1187M17.10",680.979600940898,588.638578812223,811.274809551551,778.188742031964,1103.11030186625,928.269168253623
"RP5-1189B24.1",0,0,0,0,0,0
"RP5-1193P9.2",0,0,0,0,0,0
"RP5-1193P9.4",0,0,0,0,0,0
"RP5-1195D24.1",0,0,0,0,0,0
"RP5-1198O20.4",2.8217386779319,3.44737088616236,14.2641724756317,2.30233355630759,1.37716641930868,3.79919168453052
"RP5-1198O20.5",0.940579559310633,5.17105632924354,0.891510779726979,0,0,0
"RP5-821D11.7",2.8217386779319,3.44737088616236,0.891510779726979,0,2.75433283861736,1.26639722817684
"RP5-823G15.5",0,0,0,0,0,0
"RP5-824H1.1",0,0,0,0,0,0
"RP5-826L7.1",0,0,0,0,0,0
"RP5-827A12.2",0,0,0,0,0,0
"RP5-827C21.1",2.8217386779319,1.72368544308118,1.78302155945396,0,0,2.53279445635368
"RP5-827C21.2",0,0.861842721540591,0,0,4.13149925792604,3.79919168453052
"RP5-827C21.4",31.0391254572509,23.269753481596,30.3113665107173,23.0233355630759,48.2008246758038,17.7295611944757
"RP5-827C21.6",0,2.58552816462177,0.891510779726979,9.97677874399954,8.26299851585208,8.86478059723787
"RP5-827E24.1",0.940579559310633,1.72368544308118,0,0,2.75433283861736,0
"RP5-827L5.1",0,0,0,0,0,0
"RP5-827L5.2",0,0,0,0,0,0
"RP5-827O9.1",0,0,0,0,0,0
"RP5-828H9.1",1.88115911862127,0.861842721540591,0.891510779726979,0,0,0
"RP5-828H9.4",0,0,0,0,0,0
"RP5-828K20.1",0,0.861842721540591,0,0,0,1.26639722817684
"RP5-831C21.1",0,0,0,0,0,0
"RP5-832C2.5",45.1478188469104,48.2631924062731,32.9858988498982,11.5116677815379,17.9031634510128,7.59838336906103
"RP5-834N19.1",15.0492729489701,44.8158215201107,25.8538126120824,11.5116677815379,8.26299851585208,10.1311778254147
"RP5-836E8.1",0,0,0,0,0,0
"RP5-836J3.1",0,0,0,0,0,0
"RP5-836N17.4",0,0,0,3.06977807507678,0,0
"RP5-837G17.1",0,0,0,0,0,0
"RP5-837I24.1",0,0,0,0,0,0
"RP5-837I24.2",0,0,0,0,0,0
"RP5-837I24.4",0.940579559310633,0,0.891510779726979,0,0,0
"RP5-837I24.5",0,0,0,0,0,0
"RP5-837I24.6",0,0,0,0,0,0
"RP5-837J1.1",0,0,0,0,0,0
"RP5-837J1.4",0,0,0,0,0,0
"RP5-837J1.6",1.88115911862127,3.44737088616236,0,0,1.37716641930868,0
"RP5-837M10.1",0,0,0,0,0,0
"RP5-837M10.2",0,0,0,0,0,0
"RP5-837M10.4",0,0,0,0,0,0
"RP5-837O21.2",0,0,0,0,0,0
"RP5-837O21.3",0,0,0,0,0,0
"RP5-837O21.4",0,0,0,0,0,0
"RP5-837O21.5",0,0,0,0,0,0
"RP5-837O21.6",0,0,0,0,0,0
"RP5-837O21.8",0,0,0,0,0,0
"RP5-839B4.8",0,0,0,0,0,0
"RP5-842K16.1",0,0,0,0,0,0
"RP5-842K16.2",0,0,0,0,0,0
"RP5-843L14.1",0,0,0,0,0,0
"RP5-844F9.1",0,1.72368544308118,0.891510779726979,0,1.37716641930868,0
"RP5-845O24.8",0,0,0,0,0,0
"RP5-849H19.2",0,0,0,0,0,0
"RP5-849H19.3",0,0,0,0,0,0
"RP5-849L7.1",0,0,0,0,0,0
"RP5-850E9.3",0,0,0,0,0,0
"RP5-850O15.3",0,0,0,0,0,0
"RP5-851M4.1",1.88115911862127,0.861842721540591,0,0,0,0
"RP5-854E16.2",0,0,0,0,0,0
"RP5-855D21.1",0,0,0,0,0,0
"RP5-855D21.2",0.940579559310633,1.72368544308118,0.891510779726979,7.67444518769195,4.13149925792604,8.86478059723787
"RP5-855D21.3",0.940579559310633,0.861842721540591,0.891510779726979,0,0,2.53279445635368
"RP5-855F14.2",0,0,0,0,0,0
"RP5-855F16.1",0,0,0,0,0,0
"RP5-856G1.1",0,0,0,0,0,0
"RP5-856G1.2",0,0,0,0,0,0
"RP5-857K21.15",0,0,0,0,0,0
"RP5-857K21.2",0,0,0,0,0,0
"RP5-857K21.4",1.88115911862127,0,3.56604311890791,2.30233355630759,0,1.26639722817684
"RP5-858B6.1",0,0,0,0,0,0
"RP5-858B6.3",4.70289779655316,12.9276408231089,8.02359701754281,0.767444518769195,2.75433283861736,2.53279445635368
"RP5-858L17.1",43.2666597282891,33.611866140083,24.0707910526284,6.13955615015356,22.0346627089389,16.4631639662989
"RP5-859D4.3",0,0,0,0,0,0
"RP5-859I17.2",0,0,0,0,0,0
"RP5-859I17.3",0,0,0,0,0,0
"RP5-859M6.1",0.940579559310633,0.861842721540591,0,0,0,0
"RP5-860F19.8",0,0,0,0,0,0
"RP5-860P4.2",0,0,0,0,0,0
"RP5-862K6.4",0,0,0,0,0,0
"RP5-862P8.2",96.8796946089952,93.0790139263838,69.5378408187043,102.837565515072,130.830809834325,93.7133948850861
"RP5-862P8.3",0,0,0,0,0,0
"RP5-864K19.4",12.2275342710382,10.3421126584871,18.7217263742665,7.67444518769195,12.3944977737781,15.1967667381221
"RP5-864K19.6",0,0,0,0,0,0
"RP5-864K19.7",0,0,0,0,0,0
"RP5-865E18.2",0,0,0,0,0,0
"RP5-865N13.1",0,0,0,0,0,0
"RP5-865N13.2",0,0,0,0,0,0
"RP5-866L20.1",0,0,0,0,0,0
"RP5-866L20.2",0,0,0,0,0,0
"RP5-867C24.1",1.88115911862127,1.72368544308118,1.78302155945396,1.53488903753839,0,0
"RP5-867C24.4",0,0,0,0,0,0
"RP5-867C24.5",0,0,0,0,0,0
"RP5-872K7.7",0,0,0,0,0,0
"RP5-874C20.6",0,0,0,0,0,0
"RP5-874C20.7",0,0,0,0,0,0
"RP5-874C20.8",2.8217386779319,0.861842721540591,0.891510779726979,3.06977807507678,2.75433283861736,0
"RP5-875H18.10",0,0,0.891510779726979,0,0,0
"RP5-875H18.4",0,0,0,0,1.37716641930868,0
"RP5-875H18.9",17.871011626902,17.2368544308118,16.0471940350856,23.7907800818451,1.37716641930868,2.53279445635368
"RP5-875H3.2",0,0,0,0,0,0
"RP5-875O13.1",0,0,0,0,0,7.59838336906103
"RP5-875O13.6",0,0,0,0,0,0
"RP5-875O13.7",0,0,0,0,1.37716641930868,0
"RP5-877J2.1",0,0,0,0,0,0
"RP5-878I13.1",0,0,0,0,0,0
"RP5-878I13.2",0,0,0,0,0,0
"RP5-879K22.1",0,0,0,0,0,0
"RP5-881L22.5",0,0,0,0,0,0
"RP5-881L22.6",0,0,0,0,0,0
"RP5-881P19.7",1.88115911862127,0.861842721540591,0.891510779726979,0,0,0
"RP5-882C2.2",20.6927503048339,24.1315962031365,16.0471940350856,29.9303362319986,33.0519940634083,18.9959584226526
"RP5-882O7.1",0,0,0,0,0,0
"RP5-882O7.4",0,0.861842721540591,0,0,1.37716641930868,1.26639722817684
"RP5-884C9.2",0,0.861842721540591,2.67453233918094,0,0,0
"RP5-884C9.3",0,0,0,0,0,0
"RP5-884G6.2",20.6927503048339,18.960539873893,24.9623018323554,12.2791123003071,19.2803298703215,17.7295611944757
"RP5-884M20.4",0,0,0,0,0,0
"RP5-884M6.1",0,0,0.891510779726979,0,0,0
"RP5-887A10.1",0,0,0,0,0,0
"RP5-888M10.2",0,0,0,0,0,0
"RP5-890E16.2",16.9304320675914,9.4802699369465,15.1556832553586,20.7210020067683,12.3944977737781,10.1311778254147
"RP5-890E16.4",1.88115911862127,0,3.56604311890791,2.30233355630759,0,0
"RP5-890E16.5",0.940579559310633,0.861842721540591,0,3.06977807507678,0,3.79919168453052
"RP5-890O15.3",0,0,0,0,0,5.06558891270736
"RP5-890O3.3",0,0.861842721540591,0,0,0,0
"RP5-890O3.9",3.76231823724253,1.72368544308118,3.56604311890791,0,1.37716641930868,1.26639722817684
"RP5-891H21.1",0,0,0,0,0,0
"RP5-891H21.5",1.88115911862127,1.72368544308118,0,0,0,0
"RP5-892F13.2",0,0,0,0,0,0
"RP5-892G5.2",0,0,0,0,0,0
"RP5-892K4.1",0.940579559310633,0,0.891510779726979,0.767444518769195,1.37716641930868,5.06558891270736
"RP5-893G23.1",0,0,0,0,0,0
"RP5-894A10.2",5.6434773558638,5.17105632924354,3.56604311890791,25.3256691193834,9.64016493516076,18.9959584226526
"RP5-894A10.6",7.52463647448506,1.72368544308118,13.3726616959047,2.30233355630759,16.5259970317042,7.59838336906103
"RP5-894D12.4",0,0,0,0,0,1.26639722817684
"RP5-894D12.5",0,0.861842721540591,0,0,0,0
"RP5-896L10.1",0,0,0,0,0,0
"RP5-897D18.1",0,0,0,0,0,0
"RP5-898I4.1",0.940579559310633,0.861842721540591,0,0.767444518769195,11.0173313544694,0
"RP5-898J17.1",0,0,0,0,0,0
"RP5-899B16.1",0,0,0,0,1.37716641930868,0
"RP5-899B16.2",0,0,0,0,0,0
"RP5-899E9.1",0,0,0.891510779726979,8.44188970646115,0,1.26639722817684
"RP5-901A4.1",1.88115911862127,0.861842721540591,0,0,1.37716641930868,0
"RP5-901A4.4",0,0,0,0,0,0
"RP5-901A4.5",0,0,0,0,0,0
"RP5-902P8.10",5.6434773558638,13.7894835446495,17.8302155945396,19.1861129692299,15.1488306123955,5.06558891270736
"RP5-902P8.12",4.70289779655316,5.17105632924354,0,0,5.50866567723472,0
"RP5-903E17.2",0,0,0,0,0,0
"RP5-903G2.2",3.76231823724253,12.9276408231089,5.34906467836187,3.83722259384598,20.6574962896302,5.06558891270736
"RP5-905G11.3",0,0,0,0,0,0
"RP5-905H7.10",0,0,0,0,0,0
"RP5-905H7.11",0,0,0,0,0,0
"RP5-905H7.3",0,0,0,0,0,0
"RP5-905H7.4",0,0,0,0,0,0
"RP5-905H7.6",0,0,0,0,0,0
"RP5-905H7.7",0,0,0,0,0,0
"RP5-905H7.8",0,0,0,0,0,0
"RP5-905H7.9",0,0,0,0,0,0
"RP5-905N1.2",0,0,0,0,0,0
"RP5-906A24.1",0.940579559310633,0.861842721540591,5.34906467836187,0,2.75433283861736,0
"RP5-906A24.2",0,0,0,0,0,0
"RP5-906C1.1",0,0,0,0,0,0
"RP5-907C10.3",0,0,0,0,0,0
"RP5-907D15.3",0,0,0.891510779726979,0,0,0
"RP5-907D15.4",1.88115911862127,0,0.891510779726979,4.60466711261517,1.37716641930868,0
"RP5-908D6.1",0,0,0,0,0,0
"RP5-908M14.10",15.0492729489701,16.3750117092712,19.6132371539935,0.767444518769195,20.6574962896302,0
"RP5-908M14.5",0,0,0,0,0,0
"RP5-908M14.9",40.4449210503572,32.7500234185424,49.9246036647108,28.3954471944602,39.9378261599517,24.0615473353599
"RP5-912I13.1",0,0,0,0,0,0
"RP5-914M6.1",0,0,0,0,0,0
"RP5-915N17.11",0.940579559310633,0,0.891510779726979,0,0,0
"RP5-916L7.2",0,0,0,0,0,0
"RP5-916O11.2",0,0,0,0,0,0
"RP5-916O11.3",0,0,0,0,0,0
"RP5-919F19.5",0,0,0,0,0,0
"RP5-921G16.1",0,0,0,0,0,0
"RP5-921G16.2",0,0,0,0,0,0
"RP5-925F19.1",0,0,0,0,0,0
"RP5-926E3.1",0,0,0,0,0,0
"RP5-928E24.2",0,0,0,0,0,0
"RP5-928E24.4",0,0,0,0,0,0
"RP5-930J4.2",0,0,1.78302155945396,0,0,0
"RP5-930J4.5",0,0,0,0,0,0
"RP5-933B4.1",0,0,0,0,0,0
"RP5-933E2.1",0,0,0,0,0,0
"RP5-933K21.2",0,0,0.891510779726979,0,1.37716641930868,1.26639722817684
"RP5-933K21.3",2.8217386779319,5.17105632924354,3.56604311890791,2.30233355630759,6.8858320965434,1.26639722817684
"RP5-934G17.6",0,0,0,0,0,0
"RP5-935K16.2",0,0,0,0.767444518769195,0,0
"RP5-936J12.1",0,0,0,0,0,0
"RP5-937E21.1",0,0,0,0,0,0
"RP5-937E21.8",0.940579559310633,0,0,0,0,0
"RP5-940F7.2",0,0,0,0,0,0
"RP5-940J5.3",0.940579559310633,1.72368544308118,2.67453233918094,0.767444518769195,2.75433283861736,0
"RP5-940J5.6",0,2.58552816462177,10.6981293567237,7.67444518769195,0,5.06558891270736
"RP5-940J5.8",0,0,0,0,0,0
"RP5-940J5.9",56.434773558638,26.7171243677583,443.972368304035,375.280369678136,156.99697180119,40.5247113016588
"RP5-942I16.1",0,0,0.891510779726979,1.53488903753839,1.37716641930868,1.26639722817684
"RP5-943J3.1",0,0,0,2.30233355630759,0,0
"RP5-943J3.2",22.5739094234552,12.9276408231089,23.1792802729014,5.37211163138437,4.13149925792604,6.33198614088419
"RP5-944M2.1",0,0,0,0,0,0
"RP5-944M2.2",0,0,0,0,0,0
"RP5-944M2.3",0,0,0,0,0,0
"RP5-944M2.4",0,0,0,0,0,0
"RP5-945F2.1",0,0,0,0,0,0
"RP5-945F2.2",0,0,0,0,0,0
"RP5-945F2.3",0,0,0,0,0,0
"RP5-945I17.2",0,0,0,0,0,0
"RP5-947P14.1",0,1.72368544308118,0,0,0,0
"RP5-947P14.2",0,0,0,0,0,0
"RP5-951N9.1",2.8217386779319,0.861842721540591,0.891510779726979,0,0,0
"RP5-951N9.2",0,0,0,0,0,0
"RP5-952N6.1",0,0,0,0,0,0
"RP5-955M13.4",0,0,0,0,0,0
"RP5-956O18.2",0,0,0,0,0,0
"RP5-956O18.3",1.88115911862127,0,2.67453233918094,0,0,0
"RP5-961K14.1",0,0,0,0,0,0
"RP5-961K14.2",0,0,0,0,0,0
"RP5-963E22.4",0,0.861842721540591,0,0,0,0
"RP5-963E22.5",0,0,0,0,0,0
"RP5-963E22.6",5.6434773558638,7.75658449386532,7.13208623781583,10.7442232627687,0,0
"RP5-964H19.2",0,0,0,0,0,0
"RP5-965F6.2",0,0.861842721540591,0,0,0,0
"RP5-965G21.3",1.88115911862127,6.03289905078414,0,7.67444518769195,6.8858320965434,16.4631639662989
"RP5-965G21.4",10.346375152417,11.2039553800277,9.80661857699677,3.06977807507678,1.37716641930868,3.79919168453052
"RP5-965G21.5",0,0,0,0,0,0
"RP5-965G21.6",0,0,0.891510779726979,0,1.37716641930868,0
"RP5-965K10.3",0,0,0,0,0,0
"RP5-966M1.4",0,0,0,0,0,0
"RP5-966M1.5",0,0,0,0,0,0
"RP5-966M1.6",7.52463647448506,7.75658449386532,9.80661857699677,17.6512239316915,5.50866567723472,12.6639722817684
"RP5-966M1.7",0,0,0,0,0,0
"RP5-967N21.11",10.346375152417,12.0657981015683,10.6981293567237,5.37211163138437,16.5259970317042,6.33198614088419
"RP5-967N21.2",0,0,0,0,0,0
"RP5-967N21.7",0,0,0,0,0,0
"RP5-968D22.1",0,0,0,0,0,1.26639722817684
"RP5-968D22.3",0,0,0,0,1.37716641930868,0
"RP5-968J1.1",0.940579559310633,0.861842721540591,0,3.06977807507678,0,0
"RP5-968P14.2",33.8608641351828,22.4079107600554,12.4811509161777,3.06977807507678,11.0173313544694,7.59838336906103
"RP5-971N18.3",0,0,0,0,0,0
"RP5-972B16.2",0,0,0,0,0,0
"RP5-973N23.4",0,0,0,0,0,0
"RP5-974N19.1",0,0,0,0,0,0
"RP5-978I12.1",0,0,0,0,0,0
"RP5-979D14.1",0,0,0,0,0,0
"RP5-981L23.2",3.76231823724253,1.72368544308118,15.1556832553586,4.60466711261517,2.75433283861736,5.06558891270736
"RP5-981O7.2",0,0,0,0,0,0
"RP5-983L19.2",0,0,0.891510779726979,0,0,0
"RP5-984P4.1",0,0,0,0,0,0
"RP5-984P4.4",0,0,0,0,0,0
"RP5-984P4.6",0,0,0,0,0,0
"RP5-986I17.2",0,0,0,0,0,0
"RP5-988G15.1",0,0.861842721540591,0,0.767444518769195,0,0
"RP5-988G17.1",0,0,0,0,0,0
"RP5-991B18.1",0,0,0,0.767444518769195,0,0
"RP5-991B18.2",0,0,0,0,0,0
"RP5-991C6.2",0,0,0,0,0,0
"RP5-991C6.4",0,0,0,0,0,0
"RP5-991G20.1",52.6724553213954,99.9737556987085,77.5614378362471,47.5815601636901,67.4811545461253,39.258314073482
"RP5-991G20.2",4.70289779655316,0,0,0,2.75433283861736,0
"RP5-991G20.6",0,0,0,0,0,2.53279445635368
"RP5-991O23.1",0,0,0,0,0,0
"RP5-994D16.11",1.88115911862127,0,0,0,0,0
"RP5-994D16.3",1.88115911862127,4.30921360770295,0.891510779726979,3.83722259384598,0,0
"RP5-994D16.9",0,0,0,0,0,0
"RP5-996D20.3",0,0,0,0,0,0
"RP5-997D16.2",0,0,0,0,0,0
"RP5-997D24.3",0,0,0,0,0,0
"RP5-998G20.1",0,0,0,0,0,0
"RP5-998H6.2",0,0,0,0,0,0
"RP5-998N21.10",0,0,0,0,0,0
"RP5-998N21.3",0,0,0,0,0,0
"RP5-998N21.4",0,0,0.891510779726979,0,0,0
"RP5-998N21.7",0,0,0,0,0,0
"RP5-999L4.2",1.88115911862127,0,0.891510779726979,3.83722259384598,0,0
"RP6-102O10.1",0,0,0,0,0,0
"RP6-109B7.2",0,0,0,0,0,0
"RP6-109B7.4",0.940579559310633,0,0.891510779726979,0,1.37716641930868,0
"RP6-109B7.5",0.940579559310633,0,0,0.767444518769195,4.13149925792604,2.53279445635368
"RP6-114E22.1",0,0,0,3.06977807507678,0,1.26639722817684
"RP6-127F18.2",0,0,0,0,0,0
"RP6-149D17.1",0,0,0,0,0,0
"RP6-14C6.3",0,0,0,0,0,0
